loan_id,borrower_id,loan_type,origination_date,maturity_date,original_principal,current_balance,interest_rate,term_months,borrower_state,loan_purpose,credit_grade,employment_length,income_band,payment_status,days_past_due,servicer_name,last_payment_date,last_updated_at,document_status,source_system
LN-01167,BR-01167,EDUCATION,2025-12-07,2026-12-07,25000,23886.89,20.83,12,NY,EDUCATION_EXPENSE,C,2,75K-100K,DELINQUENT,15,BlueRiver Finance,2026-07-05,2026-05-17,AVAILABLE,API_IMPORT
LN-01168,BR-01168,AUTO,2024-05-15,2034-05-15,5000,4488.82,15.25,120,WA,VEHICLE_REFINANCE,E,2,75K-100K,DELINQUENT,120,Apex Loan Services,2025-12-30,2026-08-07,MISSING,ORIGINATION
LN-01169,BR-01169,BUSINESS,2019-09-06,2025-09-05,25000,18940.23,13.7,72,AZ,WORKING_CAPITAL,D,20,<30K,CURRENT,0,NorthStar Servicing,2022-11-03,2026-01-15,AVAILABLE,API_IMPORT
LN-01170,BR-01170,BUSINESS,2023-12-18,2033-12-17,250000,116940.84,19.78,120,PA,EQUIPMENT,B,2,150K+,CURRENT,0,Apex Loan Services,2025-04-15,2025-02-15,AVAILABLE,API_IMPORT
LN-01171,BR-01171,PERSONAL,2024-02-03,2031-02-02,5000,489.02,13.14,84,WA,HOME_IMPROVEMENT,B,15,150K+,DELINQUENT,120,BlueRiver Finance,2026-07-02,2025-02-27,AVAILABLE,SERVICING
LN-01172,BR-01172,PERSONAL,2025-09-29,2032-09-28,250000,0,17.49,84,FL,DEBT_CONSOLIDATION,C,20,100K-150K,CLOSED,0,NorthStar Servicing,2025-12-24,2025-12-16,PENDING,ORIGINATION
LN-01173,BR-01173,PERSONAL,2020-10-06,2040-10-06,150000,52624.28,14.89,240,CA,MEDICAL,E,7,75K-100K,CURRENT,0,Cedar Capital,2025-05-19,2025-02-18,AVAILABLE,API_IMPORT
LN-01174,BR-01174,HOME,2021-06-04,2041-06-04,25000,24256.0,8.85,240,OR,HOME_IMPROVEMENT,C,3,50K-75K,CURRENT,0,NorthStar Servicing,2023-12-06,2026-05-27,AVAILABLE,API_IMPORT
LN-01175,BR-01175,EDUCATION,2019-02-20,2049-02-20,150000,47583.28,4.77,360,GA,TUITION,E,2,100K-150K,CURRENT,0,Apex Loan Services,2019-08-07,2026-07-18,AVAILABLE,SERVICING
LN-01176,BR-01176,EDUCATION,2024-08-29,2031-08-29,75000,23250.54,14.77,84,NC,EDUCATION_EXPENSE,C,10,50K-75K,CURRENT,0,BlueRiver Finance,2025-08-19,2025-07-10,AVAILABLE,SERVICING
LN-01177,BR-01177,BUSINESS,2025-02-12,2027-02-12,250000,216704.21,21.76,24,IL,EQUIPMENT,C,15,150K+,CURRENT,0,Apex Loan Services,2026-06-21,2025-11-04,AVAILABLE,ORIGINATION
LN-01178,BR-01178,PERSONAL,2020-08-24,2030-08-24,150000,100918.8,14.83,120,PA,MEDICAL,A,1,<30K,DELINQUENT,180,BlueRiver Finance,2022-04-25,2026-08-16,AVAILABLE,ORIGINATION
LN-01179,BR-01179,AUTO,2021-09-12,2025-09-12,75000,49185.54,13.47,48,TX,VEHICLE_PURCHASE,C,1,150K+,CURRENT,0,BlueRiver Finance,2025-02-14,2026-03-17,AVAILABLE,ORIGINATION
LN-01180,BR-01180,HOME,2021-10-25,2022-10-25,10000,1868.77,10.64,12,NC,HOME_IMPROVEMENT,A,1,50K-75K,CURRENT,0,NorthStar Servicing,2023-08-10,2026-03-22,AVAILABLE,ORIGINATION
LN-01181,BR-01181,EDUCATION,2021-11-24,2026-11-24,75000,30657.32,16.86,60,TX,TUITION,B,7,100K-150K,CURRENT,0,Cedar Capital,2026-06-22,2026-07-21,PENDING,ORIGINATION
LN-01182,BR-01182,BUSINESS,2024-11-23,2054-11-24,50000,36509.97,12.24,360,MI,EQUIPMENT,A,15,100K-150K,CURRENT,0,Apex Loan Services,2026-01-20,2025-12-25,AVAILABLE,SERVICING
LN-01183,BR-01183,HOME,2020-10-18,2030-10-18,500000,418135.56,6.37,120,WA,HOME_PURCHASE,A,5,150K+,CURRENT,0,Cedar Capital,2024-04-05,2025-11-14,AVAILABLE,SERVICING
LN-01184,BR-01184,HOME,2019-05-08,2024-05-07,10000,7307.28,15.25,60,IL,HOME_REFINANCE,C,2,150K+,DELINQUENT,15,Cedar Capital,2020-11-02,2025-12-24,AVAILABLE,SERVICING
LN-01185,BR-01185,HOME,2024-12-21,2054-12-22,250000,93513.68,11.29,360,AZ,HOME_PURCHASE,C,2,30K-50K,CURRENT,0,Cedar Capital,2025-03-16,2025-02-17,AVAILABLE,API_IMPORT
LN-01186,BR-01186,BUSINESS,2023-05-23,2028-05-22,150000,66400.87,6.02,60,MN,EQUIPMENT,C,5,50K-75K,CURRENT,0,NorthStar Servicing,2023-08-06,2026-08-19,AVAILABLE,API_IMPORT
LN-01187,BR-01187,HOME,2024-07-13,2030-07-13,250000,35239.84,10.69,72,TX,HOME_PURCHASE,A,20,30K-50K,DEFAULT,180,BlueRiver Finance,2024-12-17,2026-07-14,AVAILABLE,SERVICING
LN-01188,BR-01188,HOME,2023-04-26,2038-04-26,10000,6784.81,21.97,180,CA,HOME_IMPROVEMENT,A,2,<30K,DELINQUENT,30,BlueRiver Finance,2025-10-24,2026-03-06,AVAILABLE,ORIGINATION
LN-01189,BR-01189,HOME,2024-10-14,2028-10-14,50000,26801.82,16.35,48,VA,HOME_PURCHASE,C,2,30K-50K,CURRENT,0,Apex Loan Services,2025-12-26,2025-05-05,AVAILABLE,API_IMPORT
LN-01190,BR-01190,HOME,2024-08-14,2025-08-14,100000,19791.95,21.82,12,GA,HOME_IMPROVEMENT,D,1,<30K,CURRENT,0,Apex Loan Services,2025-10-07,2025-04-27,AVAILABLE,SERVICING
LN-01191,BR-01191,AUTO,2019-07-02,2022-07-01,50000,42736.71,19.97,36,NJ,VEHICLE_PURCHASE,D,5,30K-50K,CURRENT,0,Cedar Capital,2020-01-04,2026-06-20,PENDING,SERVICING
LN-01192,BR-01192,EDUCATION,2025-02-24,2029-02-24,25000,14576.54,21.51,48,FL,TUITION,A,2,150K+,CURRENT,0,NorthStar Servicing,2026-04-11,2026-05-11,AVAILABLE,API_IMPORT
LN-01193,BR-01193,EDUCATION,2020-10-08,2040-10-08,75000,66294.51,9.42,240,CO,TUITION,B,10,100K-150K,CURRENT,0,NorthStar Servicing,2020-12-16,2025-05-15,AVAILABLE,ORIGINATION
LN-01194,BR-01194,EDUCATION,2025-01-30,2035-01-30,75000,43385.52,9.98,120,FL,EDUCATION_EXPENSE,C,15,<30K,CURRENT,0,Cedar Capital,2025-05-14,2025-05-26,AVAILABLE,ORIGINATION
LN-01195,BR-01195,PERSONAL,2024-05-15,2026-05-15,250000,46304.48,6.57,24,GA,HOME_IMPROVEMENT,D,20,75K-100K,CURRENT,0,NorthStar Servicing,2024-08-06,2025-07-19,AVAILABLE,API_IMPORT
LN-01196,BR-01196,EDUCATION,2025-10-11,2030-10-11,500000,419332.28,15.91,60,MI,TUITION,E,20,30K-50K,CURRENT,0,Cedar Capital,2026-01-05,2025-12-31,AVAILABLE,API_IMPORT
LN-01197,BR-01197,AUTO,2024-08-30,2025-08-30,50000,25910.57,10.44,12,MD,VEHICLE_REFINANCE,A,5,30K-50K,DEFAULT,180,Apex Loan Services,2025-03-06,2025-06-02,PENDING,API_IMPORT
LN-01198,BR-01198,BUSINESS,2022-07-28,2052-07-28,75000,47810.85,15.68,360,OR,EQUIPMENT,D,5,150K+,CURRENT,0,Cedar Capital,2024-03-25,2025-10-06,AVAILABLE,API_IMPORT
LN-01199,BR-01199,AUTO,2025-09-07,2031-09-07,50000,16648.54,12.33,72,WA,VEHICLE_PURCHASE,D,3,150K+,CURRENT,0,Apex Loan Services,2025-10-30,2025-09-26,AVAILABLE,ORIGINATION
LN-01200,BR-01200,PERSONAL,2024-01-07,2034-01-06,5000,3635.97,18.62,120,PA,MEDICAL,E,3,75K-100K,CURRENT,0,BlueRiver Finance,2024-05-11,2026-08-01,AVAILABLE,ORIGINATION
LN-01201,BR-01201,HOME,2021-09-12,2036-09-12,250000,11289.38,21.46,180,AZ,HOME_PURCHASE,B,1,150K+,CURRENT,0,NorthStar Servicing,2025-03-06,2025-04-06,AVAILABLE,SERVICING
LN-01202,BR-01202,EDUCATION,2025-06-21,2055-06-22,10000,0,9.48,360,MI,TUITION,A,15,50K-75K,CLOSED,0,Cedar Capital,2025-09-11,2026-01-19,PENDING,SERVICING
LN-01203,BR-01203,AUTO,2025-02-25,2031-02-25,50000,37454.98,7.02,72,WA,VEHICLE_REFINANCE,C,1,75K-100K,CURRENT,0,Cedar Capital,2026-05-15,2026-02-12,AVAILABLE,API_IMPORT
LN-01204,BR-01204,AUTO,2023-09-21,2026-09-20,75000,630.7,16.83,36,TN,VEHICLE_PURCHASE,E,5,30K-50K,CURRENT,0,Cedar Capital,2023-12-16,2025-09-22,EXPIRED,API_IMPORT
LN-01205,BR-01205,AUTO,2021-05-01,2028-04-30,150000,50964.73,16.92,84,CO,VEHICLE_REFINANCE,C,10,30K-50K,CURRENT,0,BlueRiver Finance,2022-11-29,2026-08-07,AVAILABLE,API_IMPORT
LN-01206,BR-01206,BUSINESS,2021-06-24,2036-06-24,15000,9400.26,18.89,180,NY,WORKING_CAPITAL,D,1,100K-150K,CURRENT,0,NorthStar Servicing,2022-02-27,2025-09-10,AVAILABLE,ORIGINATION
LN-01207,BR-01207,AUTO,2023-03-25,2038-03-25,50000,40968.49,17.54,180,IL,VEHICLE_PURCHASE,B,15,150K+,CURRENT,0,Apex Loan Services,2023-08-25,2025-03-17,AVAILABLE,SERVICING
LN-01208,BR-01208,AUTO,2024-02-03,2028-02-03,150000,130877.17,5.14,48,NY,VEHICLE_REFINANCE,A,7,100K-150K,CURRENT,0,Apex Loan Services,2024-05-27,2025-09-05,AVAILABLE,API_IMPORT
LN-01209,BR-01209,HOME,2023-05-10,2026-05-09,100000,74945.01,16.71,36,OR,HOME_IMPROVEMENT,E,20,75K-100K,DELINQUENT,60,Cedar Capital,2026-04-29,2025-01-12,AVAILABLE,ORIGINATION
LN-01210,BR-01210,EDUCATION,2020-10-16,2023-10-16,500000,440663.51,11.69,36,NC,EDUCATION_EXPENSE,C,20,150K+,CURRENT,0,Apex Loan Services,2024-03-30,2025-10-09,AVAILABLE,API_IMPORT
LN-01211,BR-01211,BUSINESS,2024-02-18,2034-02-17,150000,6.87,20.04,120,VA,WORKING_CAPITAL,A,7,150K+,CURRENT,0,Cedar Capital,2025-09-03,2026-04-30,AVAILABLE,SERVICING
LN-01212,BR-01212,BUSINESS,2021-02-01,2028-02-01,150000,133307.3,17.07,84,MN,EXPANSION,B,1,150K+,CURRENT,0,Cedar Capital,2025-05-04,2026-07-25,AVAILABLE,ORIGINATION
LN-01213,BR-01213,AUTO,2025-11-13,2027-11-13,75000,30843.98,15.68,24,MI,VEHICLE_REFINANCE,A,10,50K-75K,CURRENT,0,NorthStar Servicing,2026-05-03,2026-02-28,AVAILABLE,ORIGINATION
LN-01214,BR-01214,PERSONAL,2020-11-05,2026-11-05,250000,146314.58,13.78,72,FL,MEDICAL,A,2,50K-75K,CURRENT,0,Apex Loan Services,2022-03-13,2025-12-31,AVAILABLE,ORIGINATION
LN-01215,BR-01215,HOME,2022-01-24,2024-01-24,250000,114353.86,8.19,24,CO,HOME_IMPROVEMENT,A,7,50K-75K,CURRENT,0,NorthStar Servicing,2022-08-03,2025-08-04,AVAILABLE,ORIGINATION
LN-01216,BR-01216,PERSONAL,2020-07-16,2027-07-16,15000,1958.37,5.73,84,TX,DEBT_CONSOLIDATION,E,15,100K-150K,CURRENT,0,NorthStar Servicing,2020-10-03,2025-12-13,AVAILABLE,SERVICING
LN-01217,BR-01217,PERSONAL,2023-05-25,2043-05-25,25000,20442.79,12.76,240,CO,HOME_IMPROVEMENT,D,7,100K-150K,CURRENT,0,NorthStar Servicing,2026-03-03,2026-04-18,AVAILABLE,ORIGINATION
LN-01218,BR-01218,AUTO,2022-03-06,2052-03-06,5000,1860.76,20.74,360,PA,VEHICLE_PURCHASE,C,7,100K-150K,DEFAULT,90,NorthStar Servicing,2024-09-18,2026-04-30,AVAILABLE,ORIGINATION
LN-01219,BR-01219,AUTO,2025-01-09,2030-01-09,150000,95304.61,14.03,60,MI,VEHICLE_REFINANCE,B,1,30K-50K,CURRENT,0,Cedar Capital,2025-06-16,2026-08-17,AVAILABLE,API_IMPORT
LN-01220,BR-01220,EDUCATION,2020-09-27,2022-09-27,50000,10055.5,16.94,24,PA,TUITION,B,3,50K-75K,DELINQUENT,90,Apex Loan Services,2025-08-16,2026-03-06,AVAILABLE,API_IMPORT
LN-01221,BR-01221,AUTO,2019-01-10,2049-01-10,100000,32236.29,14.07,360,IL,VEHICLE_PURCHASE,D,2,100K-150K,CURRENT,0,Apex Loan Services,2024-12-17,2025-05-09,PENDING,SERVICING
LN-01222,BR-01222,AUTO,2025-01-07,2045-01-07,75000,7417.31,10.44,240,CO,VEHICLE_REFINANCE,A,1,50K-75K,DEFAULT,90,NorthStar Servicing,2025-05-17,2026-06-19,MISSING,API_IMPORT
LN-01223,BR-01223,PERSONAL,2019-09-30,2022-09-29,150000,21782.25,14.85,36,TX,MEDICAL,C,15,150K+,CURRENT,0,NorthStar Servicing,2024-09-12,2025-07-02,AVAILABLE,SERVICING
LN-01224,BR-01224,PERSONAL,2019-05-18,2024-05-17,25000,9658.93,21.82,60,NY,DEBT_CONSOLIDATION,D,2,<30K,CURRENT,0,BlueRiver Finance,2024-06-02,2025-05-22,AVAILABLE,ORIGINATION
LN-01225,BR-01225,PERSONAL,2025-06-21,2045-06-21,10000,1151.66,20.11,240,NY,HOME_IMPROVEMENT,E,15,150K+,DELINQUENT,15,Cedar Capital,2026-07-20,2026-04-06,MISSING,ORIGINATION
LN-01226,BR-01226,AUTO,2019-03-26,2034-03-26,150000,5553.32,6.2,180,NJ,VEHICLE_PURCHASE,D,15,<30K,CURRENT,0,BlueRiver Finance,2025-05-19,2026-02-16,AVAILABLE,ORIGINATION
LN-01227,BR-01227,EDUCATION,2021-04-22,2036-04-22,15000,14514.76,15.1,180,NY,EDUCATION_EXPENSE,E,10,75K-100K,DELINQUENT,60,BlueRiver Finance,2025-04-26,2026-06-29,AVAILABLE,SERVICING
LN-01228,BR-01228,EDUCATION,2022-09-09,2032-09-08,25000,2230.55,5.0,120,CO,EDUCATION_EXPENSE,B,1,150K+,CURRENT,0,Apex Loan Services,2025-06-02,2026-07-17,AVAILABLE,ORIGINATION
LN-01229,BR-01229,BUSINESS,2025-01-30,2028-01-30,25000,3454.78,16.91,36,VA,EXPANSION,A,20,150K+,CURRENT,0,BlueRiver Finance,2025-08-19,2025-03-09,AVAILABLE,API_IMPORT
LN-01230,BR-01230,EDUCATION,2024-12-20,2054-12-21,5000,2874.12,7.0,360,OR,EDUCATION_EXPENSE,D,3,150K+,CURRENT,0,NorthStar Servicing,2026-03-11,2025-05-24,AVAILABLE,API_IMPORT
LN-01231,BR-01231,HOME,2025-12-20,2028-12-19,15000,2452.72,7.43,36,NC,HOME_PURCHASE,B,3,<30K,DELINQUENT,180,BlueRiver Finance,2026-03-03,2026-01-10,AVAILABLE,ORIGINATION
LN-01232,BR-01232,PERSONAL,2019-06-30,2029-06-29,500000,156861.39,21.83,120,TX,DEBT_CONSOLIDATION,C,10,75K-100K,CURRENT,0,Cedar Capital,2024-07-29,2026-04-13,MISSING,ORIGINATION
LN-01233,BR-01233,BUSINESS,2020-06-13,2030-06-13,50000,5589.77,11.63,120,OR,EXPANSION,C,15,<30K,CURRENT,0,Cedar Capital,2023-04-02,2025-10-18,PENDING,API_IMPORT
LN-01234,BR-01234,AUTO,2019-05-15,2022-05-14,15000,0,20.14,36,VA,VEHICLE_PURCHASE,D,2,75K-100K,CLOSED,0,Cedar Capital,2026-01-13,2026-02-17,AVAILABLE,ORIGINATION
LN-01235,BR-01235,EDUCATION,2023-03-25,2029-03-24,100000,4631.37,17.78,72,CO,TUITION,B,20,150K+,CURRENT,0,BlueRiver Finance,2024-11-18,2026-04-24,AVAILABLE,API_IMPORT
LN-01236,BR-01236,AUTO,2023-08-23,2038-08-23,500000,240591.61,18.72,180,CO,VEHICLE_PURCHASE,B,5,150K+,CURRENT,0,Cedar Capital,2024-09-23,2025-11-06,AVAILABLE,ORIGINATION
LN-01237,BR-01237,AUTO,2025-07-25,2027-07-25,50000,24639.53,12.43,24,MN,VEHICLE_REFINANCE,B,20,100K-150K,CURRENT,0,NorthStar Servicing,2026-04-12,2026-01-09,MISSING,ORIGINATION
LN-01238,BR-01238,BUSINESS,2019-12-31,2025-12-30,50000,38633.85,15.86,72,CA,EXPANSION,A,1,150K+,CURRENT,0,Cedar Capital,2021-11-19,2025-08-14,AVAILABLE,SERVICING
LN-01239,BR-01239,BUSINESS,2019-07-20,2039-07-20,10000,8943.49,16.06,240,FL,EXPANSION,D,15,50K-75K,CURRENT,0,BlueRiver Finance,2020-09-16,2025-05-14,AVAILABLE,API_IMPORT
LN-01240,BR-01240,PERSONAL,2023-06-08,2027-06-08,5000,3095.94,8.98,48,MI,MEDICAL,A,20,50K-75K,CURRENT,0,Cedar Capital,2025-09-10,2025-07-10,AVAILABLE,SERVICING
LN-01241,BR-01241,BUSINESS,2025-01-01,2045-01-01,250000,187951.8,14.46,240,CO,EQUIPMENT,C,15,150K+,CURRENT,0,NorthStar Servicing,2025-10-05,2025-09-28,AVAILABLE,API_IMPORT
LN-01242,BR-01242,BUSINESS,2021-03-13,2031-03-13,25000,15370.31,4.77,120,VA,WORKING_CAPITAL,A,5,<30K,CURRENT,0,Cedar Capital,2025-10-28,2026-06-17,AVAILABLE,SERVICING
LN-01243,BR-01243,HOME,2025-02-12,2028-02-12,10000,842.38,12.65,36,TN,HOME_REFINANCE,A,10,150K+,CURRENT,0,Apex Loan Services,2026-05-22,2025-11-21,AVAILABLE,API_IMPORT
LN-01244,BR-01244,HOME,2025-10-17,2029-10-17,50000,20684.07,19.89,48,PA,HOME_REFINANCE,A,7,30K-50K,CURRENT,0,NorthStar Servicing,2026-06-01,2026-01-07,AVAILABLE,SERVICING
LN-01245,BR-01245,HOME,2021-10-05,2023-10-05,75000,15503.97,5.61,24,NC,HOME_PURCHASE,C,5,150K+,CURRENT,0,Cedar Capital,2024-12-26,2026-03-21,AVAILABLE,ORIGINATION
LN-01246,BR-01246,AUTO,2020-08-08,2030-08-08,250000,39408.88,11.11,120,CO,VEHICLE_PURCHASE,B,20,30K-50K,CURRENT,0,BlueRiver Finance,2021-12-17,2025-04-18,MISSING,API_IMPORT
LN-01247,BR-01247,HOME,2024-02-28,2026-02-27,5000,785.96,16.55,24,AZ,HOME_IMPROVEMENT,E,10,30K-50K,CURRENT,0,Cedar Capital,2025-05-28,2025-04-06,MISSING,SERVICING
LN-01248,BR-01248,EDUCATION,2023-03-26,2024-03-25,5000,1254.91,15.12,12,OH,EDUCATION_EXPENSE,B,10,100K-150K,CURRENT,0,NorthStar Servicing,2025-11-20,2025-10-05,AVAILABLE,SERVICING
LN-01249,BR-01249,EDUCATION,2021-06-16,2025-06-16,500000,175794.48,19.17,48,PA,TUITION,C,1,50K-75K,CURRENT,0,NorthStar Servicing,2022-11-19,2026-01-23,PENDING,API_IMPORT
LN-01250,BR-01250,EDUCATION,2021-01-23,2051-01-24,100000,0,6.97,360,NY,EDUCATION_EXPENSE,D,2,150K+,CLOSED,0,BlueRiver Finance,2022-06-04,2026-05-22,AVAILABLE,SERVICING
LN-01251,BR-01251,BUSINESS,2022-04-21,2026-04-21,150000,0,20.24,48,NJ,EQUIPMENT,B,2,30K-50K,CLOSED,0,Cedar Capital,2025-08-07,2026-03-20,PENDING,ORIGINATION
LN-01252,BR-01252,EDUCATION,2024-02-12,2031-02-11,10000,6340.21,18.23,84,AZ,TUITION,A,5,75K-100K,CURRENT,0,NorthStar Servicing,2025-08-06,2026-05-05,AVAILABLE,ORIGINATION
LN-01253,BR-01253,EDUCATION,2022-07-19,2027-07-19,100000,74609.63,17.86,60,MI,EDUCATION_EXPENSE,C,7,150K+,CURRENT,0,NorthStar Servicing,2022-11-25,2026-05-13,EXPIRED,ORIGINATION
LN-01254,BR-01254,AUTO,2025-02-13,2026-02-13,250000,53155.16,20.42,12,MI,VEHICLE_REFINANCE,E,3,<30K,CURRENT,0,Apex Loan Services,2026-02-02,2026-08-08,MISSING,ORIGINATION
LN-01255,BR-01255,BUSINESS,2020-12-15,2050-12-16,50000,34821.85,7.53,360,IL,WORKING_CAPITAL,A,1,<30K,CURRENT,0,BlueRiver Finance,2021-04-14,2025-03-18,AVAILABLE,ORIGINATION
LN-01256,BR-01256,PERSONAL,2023-11-11,2030-11-10,500000,168327.69,6.47,84,OR,MEDICAL,E,20,100K-150K,CURRENT,0,NorthStar Servicing,2024-12-21,2026-08-04,AVAILABLE,SERVICING
LN-01257,BR-01257,AUTO,2022-03-01,2027-03-01,500000,121828.7,12.85,60,WA,VEHICLE_PURCHASE,E,7,<30K,CURRENT,0,Cedar Capital,2024-02-03,2025-03-01,AVAILABLE,API_IMPORT
LN-01258,BR-01258,AUTO,2021-09-20,2041-09-20,25000,7913.29,20.73,240,GA,VEHICLE_REFINANCE,C,20,50K-75K,CURRENT,0,NorthStar Servicing,2022-06-01,2026-06-08,EXPIRED,API_IMPORT
LN-01259,BR-01259,PERSONAL,2019-06-02,2025-06-01,75000,59195.1,17.26,72,MA,MEDICAL,A,7,50K-75K,CURRENT,0,Cedar Capital,2023-06-04,2025-07-15,PENDING,API_IMPORT
LN-01260,BR-01260,EDUCATION,2024-01-18,2027-01-17,15000,3135.28,12.87,36,CO,TUITION,E,5,50K-75K,CURRENT,0,BlueRiver Finance,2025-11-01,2025-03-31,PENDING,API_IMPORT
LN-01261,BR-01261,BUSINESS,2020-06-15,2023-06-15,500000,280098.71,14.93,36,MD,EXPANSION,E,2,30K-50K,DELINQUENT,45,Apex Loan Services,2021-05-07,2025-09-07,PENDING,SERVICING
LN-01262,BR-01262,HOME,2020-07-14,2050-07-15,25000,7375.58,9.36,360,FL,HOME_REFINANCE,A,3,50K-75K,CURRENT,0,Apex Loan Services,2023-08-16,2025-08-22,AVAILABLE,ORIGINATION
LN-01263,BR-01263,HOME,2024-11-04,2027-11-04,15000,5988.6,10.29,36,MD,HOME_IMPROVEMENT,C,3,75K-100K,CURRENT,0,Cedar Capital,2025-11-23,2025-04-04,AVAILABLE,SERVICING
LN-01264,BR-01264,PERSONAL,2020-09-27,2021-09-27,10000,1015.41,5.14,12,VA,MEDICAL,D,15,100K-150K,DELINQUENT,15,BlueRiver Finance,2025-01-09,2025-01-11,AVAILABLE,SERVICING
LN-01265,BR-01265,HOME,2021-12-03,2036-12-03,5000,3950.23,21.9,180,OR,HOME_PURCHASE,D,1,50K-75K,CURRENT,0,Apex Loan Services,2025-03-19,2025-07-04,AVAILABLE,API_IMPORT
LN-01266,BR-01266,EDUCATION,2024-02-07,2044-02-07,50000,9375.44,17.14,240,NY,EDUCATION_EXPENSE,B,7,30K-50K,CURRENT,0,Cedar Capital,2025-06-25,2026-03-21,MISSING,API_IMPORT
LN-01267,BR-01267,HOME,2019-04-04,2021-04-03,50000,28525.52,17.1,24,MA,HOME_PURCHASE,C,15,50K-75K,CURRENT,0,BlueRiver Finance,2024-12-01,2026-05-12,AVAILABLE,ORIGINATION
LN-01268,BR-01268,BUSINESS,2020-12-22,2024-12-22,150000,40121.75,19.48,48,MN,EQUIPMENT,A,10,100K-150K,DELINQUENT,60,BlueRiver Finance,2021-09-20,2025-04-09,AVAILABLE,API_IMPORT
LN-01269,BR-01269,AUTO,2020-06-28,2022-06-28,10000,6505.02,5.06,24,CO,VEHICLE_PURCHASE,C,5,100K-150K,CURRENT,0,Apex Loan Services,2024-03-26,2025-06-01,AVAILABLE,API_IMPORT
LN-01270,BR-01270,AUTO,2021-12-27,2026-12-27,10000,8695.55,21.07,60,TN,VEHICLE_PURCHASE,E,1,100K-150K,CURRENT,0,Cedar Capital,2024-03-07,2025-04-16,AVAILABLE,API_IMPORT
LN-01271,BR-01271,PERSONAL,2025-03-18,2030-03-18,250000,5642.42,18.83,60,MA,HOME_IMPROVEMENT,B,20,100K-150K,DELINQUENT,45,Apex Loan Services,2026-05-20,2025-10-17,AVAILABLE,API_IMPORT
LN-01272,BR-01272,BUSINESS,2020-05-23,2035-05-24,75000,44698.65,11.19,180,FL,EXPANSION,A,15,100K-150K,CURRENT,0,Cedar Capital,2021-05-08,2026-07-20,AVAILABLE,SERVICING
LN-01273,BR-01273,EDUCATION,2019-05-03,2024-05-02,500000,473087.24,20.28,60,MD,EDUCATION_EXPENSE,A,10,50K-75K,DEFAULT,120,Apex Loan Services,2023-08-03,2025-02-21,AVAILABLE,API_IMPORT
LN-01274,BR-01274,HOME,2022-02-08,2032-02-08,250000,148532.81,20.15,120,PA,HOME_REFINANCE,B,3,75K-100K,DEFAULT,120,Cedar Capital,2026-03-07,2025-04-04,AVAILABLE,ORIGINATION
LN-01275,BR-01275,PERSONAL,2025-12-02,2026-12-02,150000,141585.4,11.22,12,TX,MEDICAL,B,10,100K-150K,CURRENT,0,BlueRiver Finance,2026-05-05,2026-07-07,AVAILABLE,SERVICING
LN-01276,BR-01276,AUTO,2023-01-23,2029-01-22,25000,23987.22,20.26,72,FL,VEHICLE_PURCHASE,C,5,50K-75K,CURRENT,0,BlueRiver Finance,2024-07-31,2025-12-08,AVAILABLE,SERVICING
LN-01277,BR-01277,BUSINESS,2025-06-30,2035-06-30,10000,5957.1,12.69,120,MD,EQUIPMENT,C,5,100K-150K,CURRENT,0,Apex Loan Services,2026-02-07,2026-03-12,AVAILABLE,API_IMPORT
LN-01278,BR-01278,BUSINESS,2024-09-08,2054-09-09,500000,10378.22,7.28,360,VA,WORKING_CAPITAL,A,3,50K-75K,DELINQUENT,45,BlueRiver Finance,2025-09-17,2026-04-10,AVAILABLE,SERVICING
LN-01279,BR-01279,AUTO,2021-08-19,2024-08-18,5000,680.92,18.48,36,MI,VEHICLE_PURCHASE,E,1,150K+,CURRENT,0,BlueRiver Finance,2023-05-06,2026-06-24,AVAILABLE,SERVICING
LN-01280,BR-01280,AUTO,2022-07-17,2029-07-16,25000,19923.69,21.84,84,CO,VEHICLE_PURCHASE,D,3,100K-150K,CURRENT,0,BlueRiver Finance,2023-09-18,2025-01-09,EXPIRED,SERVICING
LN-01281,BR-01281,BUSINESS,2024-12-02,2031-12-02,15000,5197.98,21.2,84,VA,EXPANSION,A,2,100K-150K,CURRENT,0,NorthStar Servicing,2025-02-09,2025-04-10,AVAILABLE,SERVICING
LN-01282,BR-01282,AUTO,2023-07-24,2038-07-24,500000,423340.5,14.66,180,VA,VEHICLE_REFINANCE,E,3,75K-100K,DELINQUENT,180,Cedar Capital,2026-03-27,2025-03-17,AVAILABLE,ORIGINATION
LN-01283,BR-01283,HOME,2019-07-10,2023-07-10,10000,4258.35,17.82,48,OR,HOME_REFINANCE,A,5,100K-150K,CURRENT,0,NorthStar Servicing,2025-05-27,2026-04-26,AVAILABLE,API_IMPORT
LN-01284,BR-01284,HOME,2024-09-05,2026-09-05,50000,3972.82,16.26,24,NY,HOME_PURCHASE,A,2,100K-150K,CURRENT,0,BlueRiver Finance,2026-03-22,2026-08-03,EXPIRED,ORIGINATION
LN-01285,BR-01285,EDUCATION,2021-02-19,2041-02-19,250000,129564.11,4.94,240,MA,TUITION,A,2,150K+,CURRENT,0,Apex Loan Services,2022-07-15,2025-10-02,PENDING,ORIGINATION
LN-01286,BR-01286,EDUCATION,2021-08-27,2036-08-27,500000,22921.77,18.0,180,MN,EDUCATION_EXPENSE,E,1,50K-75K,CURRENT,0,Cedar Capital,2025-08-04,2025-02-13,AVAILABLE,API_IMPORT
